2026.05.15 16:51:32 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:33 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:33 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:58:29 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:58:47 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:58:47 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:58:51 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:58:54 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 17:04:39 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 17:06:52 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 17:06:52 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 17:08:18 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
